OL-08-01-0151-g01	histological section of the right kidney showing a giant cell carcinoma in the dermis . <EOS>
OL-06-01-0185-g03	axial ct scan of the abdomen showing a large mass in the right lower lobe of the right lower lobe.axial ct scan of the abdomen showing a large mass in the right lower lobe of the left lower lobe.axial ct scan of the abdomen showing a large mass in the right lower lobe of the right lobe of
abd-90-03-0416-g03	a patient with a large lesion in the right upper lobe of the right lower lobe of the right eye.a patient with a large lesion in the right upper lobe of the right lower lobe of the left eye.a patient with a large lesion in the right upper lobe of the right lower lobe of the right lower
1472-6815-10-4-2	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe of the right lower.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe of the right kidney.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe of the right lobe
1749-8090-4-15-1	coronary angiogram of the left coronary artery shows a large right coronary artery and the right coronary artery . <EOS>
276_2015_1477_Fig4_HTML	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
srep02238-f4	scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrographs of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of a
13018_2015_258_Fig3_HTML	preoperative x-ray of the left knee showing a large right hip and left lower lobe and left lower lobe. <EOS>.preoperative x-ray of the left knee showing a large right hip and left lower lobe and left lower lobe <EOS>.preoperative x-ray of the left knee showing a large left hip and left lower lobe and left lower lobe <EOS>
TOOPHTJ-9-126_F3	intraoperative view of the right eye showing a large mass in the right upper lobe of the right lower lobe.intraoperative view of the right eye showing a large mass in the right lower lobe of the right lower lobe.intraoperative view of the right eye showing a large mass in the right upper lobe of the right upper lobe
ijp-25-370-g001	clinical photograph of the patient in a patient with a patient in a patient with a patient in a patient.clinical photograph of the patient in a patient with a patient in a patient with a patient in the patient.clinical photograph of the patient in a patient with a patient in a patient with a patient in the right
kjpathol-47-163-g001	a patient with a large lesion in the right upper lobe of the right lower lobe of the right eye.a patient with a large lesion in the right upper lobe of the right lower lobe of the left eye.a patient with a large lesion in the right upper lobe of the right lower lobe of the right lower
jbr-25-06-431-g001	chest computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe of the right.chest computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe of the left.chest computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe of the abdomen
JIOH-7-1-g011	scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrographs of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of a
cop-0004-0184-g02	clinical photograph <EOS>
ABR-3-24-g001	ct scan of the chest showing a large mass in the right lower lobe of the right lower lobe with.ct scan of the chest showing a large mass in the right lower lobe of the right lower lobe and.ct scan of the chest showing a large mass in the right lower lobe of the right lower lobe .
CCD-1-251-g006	preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the left lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right upper lobe
1471-2482-14-11-2	chest x-ray showed a large mass in the right lower lobe of the right lower lobe . <EOS>
kjr-10-313-g002	axial ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.axial ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.axial ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
1749-799X-6-51-4	preoperative radiograph of the patient showing a large right hip and left lower lobe and left lower lobe <EOS>.preoperative radiograph of the patient showing a large left hip and left lower lobe and left lower lobe <EOS>
aob-21-276-g02	preoperative x-ray of the left hip showing a large right hip and left lower lobe and left lower lobe <EOS>.preoperative x-ray of the left knee showing a large left hip and left lower lobe and left lower lobe <EOS>.preoperative x-ray of the left hip showing a large left hip and left lower lobe and left lower lobe <EOS>
gox-1-1h-g003	intraoperative view of the right eye of the patient in a patient with a history of a patient with a.intraoperative view of the right eye of the patient in a patient with a history of a patient in the.intraoperative view of the right eye of the patient in a patient with a history of a patient in a
cmo-2009-015f4	magnetic resonance imaging of the brain in a patient with a high signal intensity in the right lobe of the.magnetic resonance imaging of the brain in a patient with a high signal intensity in the right frontal lobe and.magnetic resonance imaging of the brain in a patient with a high signal intensity in the left frontal lobe and
1752-1947-7-158-3	photomicrograph of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>.photomicrograph of the resected specimen showing a giant cell carcinoma in the dermis with a giant cell carcinoma . <EOS>
cios-3-336-g002	preoperative computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right lower.preoperative computed tomography scan of the abdomen showing a large mass in the right lower lobe of the left lower.preoperative computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right upper
IJEM-15-65-g001	axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lobe of.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right kidney .
1746-1596-8-36-6	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
kjs-12-41-g003	axial and coronal t2-weighted mr images of the brain showing a large lesion in the right lobe of the right.axial and coronal t2-weighted mr images of the brain showing a large lesion in the right lobe of the left.axial and coronal t2-weighted mr images of the brain showing a large lesion in the right frontal lobe with a
er-4-2-69f1	scanning electron microscopy image of the surface of the surface of the surface of the surface of the surface of.scanning electron microscopy image of the surface of the surface of the surface of the surface of the surface in.scanning electron microscopy image of the surface of the surface of the surface of the surface of the surface and
icrj-08-181-g001	ultrasound scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic mass.ultrasound scan of the right eye showing a large mass in the right lower lobe with a large cystic mass.ultrasound scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic lesion
JMH-4-191-g003	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
1752-1947-5-212-3	intraoperative view of the right eye of the patient in a patient with a history of a patient with a.intraoperative view of the right eye of the patient in a patient with a history of a patient in the.intraoperative view of the right eye of the patient in a patient with a history of a patient in a
cde-0005-0015-g03	clinical picture <EOS>
ORT-1745-3674-80-531-g002	preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the left lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right upper lobe
12894_2013_375_Fig1_HTML	clinical picture <EOS>
PDIA-32-25601-g002	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
IPC-5-36-g011	ultrasound of the right eye of the left eye shows a high signal intensity in the right lobe of the.ultrasound of the right eye of the left eye shows a high signal intensity in the right frontal lobe and.ultrasound of the right eye of the left eye shows a high signal intensity in the right frontal lobe with
rju02702	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
DRJ-10-602-g009	histological examination of the right eye showing a giant cell carcinoma in the dermis . <EOS>
SNI-6-54-g001	chest x-ray showing a large right lower lobe mass in the right lower lobe of the right lower lobe with.chest x-ray showing a large right lower lobe mass in the right lower lobe of the right lower lobe and.chest x-ray showing a large right lower lobe mass in the right lower lobe of the left lower lobe with
aps-41-432-g002	preoperative x-ray of the left knee showing a large right hip and left lower lobe <EOS>.preoperative x-ray of the left knee showing a large left hip and left lower lobe <EOS>.preoperative x-ray of the left hip showing a large left hip and left lower lobe <EOS>
IJO-59-431-g007	clinical picture <EOS>
crg0004-0410-f02	photomicrograph of the biopsy specimen showing a giant cell carcinoma in the dermis . <EOS>.photomicrograph of the biopsy specimen showing a giant cell carcinoma in the dermis with a giant cell carcinoma . <EOS>
TODENTJ-7-47_F1	intraoperative view of the right eye of the left eye showing a swelling in the right lower lobe of the.intraoperative view of the right eye of the left eye showing a swelling in the right lower lobe and the.intraoperative view of the right eye of the left eye showing a swelling in the right upper lobe and the
1752-1947-3-50-2	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
1752-1947-6-393-3	ct scan of the abdomen showing a large cystic mass in the right lower lobe of the right lower lobe.ct scan of the abdomen showing a large cystic mass in the right lower lobe of the right lobe of.ct scan of the abdomen showing a large cystic mass in the right lower lobe of the right kidney with
JCAS-01-49-g003	intraoperative photograph of the right eye showing a large mass in the right upper lobe of the right lower lobe.intraoperative photograph of the right eye showing a large mass in the right upper lobe of the right upper lobe.intraoperative photograph of the right eye showing a large mass in the right upper lobe of the right eye with
1465-9921-15-47-1	histological section of the right kidney showing a giant cell carcinoma in the dermis . <EOS>
cln-65-12-1383-g004	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
pntd.0003496.g002	clinical photograph of the patient showing a large lesion in the right upper lobe of the right lower lobe with.clinical photograph of the patient showing a large lesion in the right lower lobe of the right lower lobe with.clinical photograph of the patient showing a large lesion in the right lower lobe of the right lower lobe and
1471-2407-9-274-2	ultrasound image of the right eye shows a large mass in the right lower lobe with a large cystic mass.ultrasound image of the right eye showing a large mass in the right lower lobe with a large cystic mass.ultrasound image of the left eye showing a large mass in the right lower lobe with a large cystic mass
1749-8090-6-166-2	ultrasound scan of the right eye showing a large mass in the right upper lobe of the right lower lobe.ultrasound scan of the right eye showing a large mass in the right upper lobe of the right lobe of.ultrasound scan of the right eye showing a large mass in the right upper lobe of the right kidney with
cde-0007-0020-g03	histological section of the right eye showing a giant cell carcinoma in the dermis . <EOS>
jfb-04-00312-g005	scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface in the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of a
IJD-60-323b-g003	histological section of the resected specimen showing a large tumor in the dermis of the dermis . <EOS>
IJO-58-530-g002	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
13018_2015_258_Fig4_HTML	preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the left lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right upper lobe
PAMJ-15-85-g001	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
JCHIMP-5-27445-g001	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
kjr-15-771-g004	axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lobe of.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right kidney .
1746-4269-6-6-3	intraoperative picture <EOS>
JOS-3-95-g010	the patient with the skin lesions in the right lower lobe of the right eye of the patient in a.the patient with the skin lesions in the right lower lobe of the right eye of the patient with a.the patient with the skin lesions in the right lower lobe of the right eye of the patient in the
sfs15001	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
kjr-5-134-g002	axial ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.axial ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.axial ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
crg-0006-0094-g06	clinical photograph of the patient showing a swelling in the right lower lobe of the right lower lobe and the.clinical photograph of the patient showing a swelling in the right lower lobe of the right lower lobe and a.clinical photograph of the patient showing a swelling in the right lower lobe of the left lower lobe and the
mv-v18-1361-f2	scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface in the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of a
1752-1947-8-4-1	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
crg0002-0091-f03	ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right kidney.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right lower.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right lobe
IJD-58-326c-g003	the left eye of the patient shows a large cystic lesion in the right lower lobe of the right lower.the left eye of the patient shows a large cystic lesion in the right upper lobe of the right lower.the left eye of the patient shows a large cystic lesion in the right upper lobe of the right eye
IJPS-41-214-g005	a patient with a skin lesion in the right upper lobe of the right lower lobe of the right eye.a patient with a skin lesion in the right upper lobe of the right lower lobe of the left eye.a patient with a skin lesion in the right upper lobe of the right lower lobe of the right lower
dddt-9-5973Fig1	intraoperative photograph of the right eye of the left eye showing a swelling in the right eye of the right.intraoperative photograph of the right eye of the left eye showing a swelling in the right eye of the left.intraoperative photograph of the right eye of the left eye showing a swelling in the right eye of the patient
13000_2015_355_Fig2_HTML	histological section of the right kidney showing a giant cell carcinoma in the dermis . <EOS>
asj-9-99-g001	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
tcrm-11-059Fig2	fundus photograph of the right eye of the patient in a patient with a right eye of a patient with.fundus photograph of the right eye of the patient in a patient with a right eye of the left eye.fundus photograph of the right eye of the patient in a patient with a right eye of the patient with
Ayu-31-218-g010	clinical photograph of the patient showing a large lesion in the right lower lobe of the right lower lobe and.clinical photograph of the patient showing a large lesion in the right lower lobe of the right lower lobe with.clinical photograph of the patient showing a large lesion in the right lower lobe of the left lower lobe and
12957_2015_577_Fig3_HTML	chest computed tomography scan of the abdomen showing a large mass in the right lower lobe with a large cystic.chest computed tomography scan of the abdomen showing a large mass in the right lower lobe with a large mass.chest computed tomography scan of the abdomen showed a large mass in the right lower lobe with a large cystic
kjtcs-46-305-g003	histological examination of the right eye showing the presence of the tumor cells in the dermis . <EOS>
AMHSR-4-9-g004	intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right upper.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right eye
WIITM-7-17746-g001	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
AJNS-10-102-g002	histological examination of the right eye showing the presence of the tumor cells in the dermis . <EOS>
rcr20003-0075-f1	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
jls0041026840003	ct scan of abdomen <EOS>
IJOrtho-47-31-g001	preoperative radiograph <EOS>
ETM-07-04-0887-g00	axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lobe of.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right kidney .
jkms-24-894-g005	the right coronary artery in the right coronary artery . <EOS>.the right coronary artery in the right coronary artery. <EOS>.the right coronary artery in the right coronary artery and the right coronary artery . <EOS>
kjs-12-169-g002	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
mnm-34-1141-g003	chest computed tomography scan of the abdomen showing a large mass in the right lower lobe with a large cystic.chest computed tomography scan of the abdomen showed a large mass in the right lower lobe with a large cystic.chest computed tomography scan of the abdomen showing a large mass in the right lower lobe with a large mass
JHRS-6-273-g003	ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right kidney.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right lower.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right lobe
CCD-6-107-g007	preoperative photograph <EOS>.preoperative view <EOS>
CCD-3-294-g003	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
1746-1596-2-16-1	histological section of the right kidney showing a giant cell carcinoma in the dermis . <EOS>
asj-7-136-g001	axial ct scan of the abdomen shows a large mass in the right lower lobe with a large mass in.axial ct scan of the abdomen shows a large mass in the right lower lobe with a large cystic mass.axial ct scan of the abdomen shows a large mass in the right lower lobe with a large cystic lesion
rjt11605	histological section of the tumor showing a giant cell carcinoma in the dermis . <EOS>.histological section of the tumor showing a giant cell carcinoma in the dermis with a giant cell carcinoma . <EOS>
1752-1947-5-421-1	intraoperative photograph of the right eye showing a large mass in the right upper lobe of the right lower lobe.intraoperative photograph of the right eye showing a large mass in the right lower lobe of the right lower lobe.intraoperative photograph of the right eye showing a large mass in the right upper lobe of the right upper lobe
1752-1947-8-293-3	computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right lower lobe.computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right lobe of.computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right kidney with
APC-2-111-g002	x-ray of the left eye showing a large left coronary artery in the right coronary artery. <EOS>
IJPS-46-171-g032	intraoperative view of the right eye of the patient in a patient with a history of a patient with a.intraoperative view of the right eye of the patient in a patient with a history of the left eye of.intraoperative view of the right eye of the patient in a patient with a history of the right eye of
fpsyg-03-00612-g0002	preoperative photograph <EOS>
aps-42-250-g001	clinical picture <EOS>
ETM-05-05-1466-g02	scanning electron microscopy image of the surface of the surface of the surface of the surface of the surface of.scanning electron microscopy image of the surface of the surface of the surface of the surface of the surface in.scanning electron microscopy image of the surface of the surface of the surface of the surface of the surface and
fphar-04-00062-g003	axial and coronal ct scan of the abdomen showing a large mass in the right lobe of the right lower.axial and coronal ct scan of the abdomen showing a large mass in the right lobe of the right kidney.axial and coronal ct scan of the abdomen showing a large mass in the right lobe of the right lobe
pjms-29-933-g002	ct scan of the abdomen showing a large cystic mass in the right lower lobe of the right lower lobe.ct scan of the abdomen showing a large cystic mass in the right lower lobe of the right lobe of.ct scan of the abdomen showing a large cystic mass in the right lower lobe of the right kidney with
opth-7-2113Fig3	intraoperative view of the right eye showing a large cystic mass in the right upper lobe of the right lower.intraoperative view of the right eye showing a large cystic mass in the right lower lobe of the right lower.intraoperative view of the right eye showing a large cystic mass in the right upper lobe of the right upper
PWKI-11-24640-g002	coronary angiography of the left coronary artery shows a large aneurysm in the right coronary artery . <EOS>
TJH-30-85-g2	photomicrograph of the biopsy showing a large tumor with a large cytoplasm in the dermis with a large cytoplasm and.photomicrograph of the biopsy showing a large tumor with a large cytoplasm in the dermis with a large cytoplasm of.photomicrograph of the biopsy showing a large tumor with a large cytoplasm in the dermis with a large cytoplasm in
TOMINFOJ-4-105_F12	the tumor is seen in the right lobe of the right kidney . <EOS>.the tumor is seen in the right lobe of the right lobe of the right kidney . <EOS>
abd-88-06-s1-0067-g04	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
rjt01901	computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right lower lobe.computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right lobe of.computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right kidney with
1752-1947-4-338-4	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
IJCCM-19-316-g007	photomicrograph of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>.photomicrograph of the resected specimen showing a giant cell carcinoma in the dermis with a giant cell carcinoma . <EOS>
PAMJ-20-215-g001	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
eplasty12e04_fig10	intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right eye.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right upper
IJRI-21-121-g001	ultrasound scan of the abdomen showing a large cystic mass in the right lobe of the right lobe of the.ultrasound scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe with.ultrasound scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe and
1752-1947-5-396-5	clinical photograph of the patient in a patient with a swelling of the left eye of the patient with a.clinical photograph of the patient in a patient with a swelling of the right eye of the patient with a.clinical photograph of the patient in a patient with a swelling of the left eye of a patient with a
ad-25-113-g002	clinical photograph of the patient showing a swelling in the right lower lobe of the right lower lobe and the.clinical photograph of the patient showing a swelling in the right lower lobe of the right lower lobe and a.clinical photograph of the patient showing a swelling in the right lower lobe of the left lower lobe and the
1752-1947-5-515-2	scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of a.scanning electron micrograph of the surface of the surface of the surface of the surface of the left eye of
gnl-08-680f1	ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right kidney.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right lower.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right lobe
1746-1596-6-51-1	histological section of the right eye showing a giant cell carcinoma in the dermis . <EOS>
SJG-16-46-g001	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
1749-8090-6-50-5	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
HV-13-120-g011	photograph of the patient in a patient with a history of a patient in a patient with a history of.photograph of the patient in a patient with a history of a patient in a patient with a patient with.photograph of the patient in a patient with a history of a patient in a patient with a patient in
IJOrtho-44-289-g001	preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the left lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right upper lobe
pone.0115896.g006	axial ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.axial ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.axial ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
IJO-42-401-g002	x-ray of the left knee showing a large right hip and the left lower lobe of the right lower lobe.x-ray of the left knee showing a large left hip and the left lower lobe of the right lower lobe.x-ray of the left knee showing a large right hip and the left lower lobe of the left lower lobe
cios-1-34-g001	magnetic resonance imaging of the brain in a patient with a high signal intensity in the right lobe of the.magnetic resonance imaging of the brain in a patient with a high signal intensity in the right frontal lobe and.magnetic resonance imaging of the brain in a patient with a high signal intensity in the left frontal lobe and
1471-2474-14-338-3	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
10.1177_2324709614529417-fig2	magnetic resonance imaging of the brain showing a hyperintense lesion in the right frontal lobe and the right frontal lobe.magnetic resonance imaging of the brain showing a hyperintense lesion in the right frontal lobe and the right parietal lobe.magnetic resonance imaging of the brain showing a hyperintense lesion in the right frontal lobe and the right parietal region
IJO-62-419-g005	intraoperative picture <EOS>.intraoperative view of the lesion <EOS>.intraoperative view of the lesion in the left eye <EOS>
ymj-49-655-g002	axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lobe of.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right kidney .
pone.0096850.g001	the 3d image of the patient in a patient with a patient in a patient with a patient with a.the 3d image of the patient in a patient with a patient in a patient with a patient in the.the 3d image of the patient in a patient with a patient in a patient with a patient in a
JCIS-1-29-g016	ultrasound scan of the right eye showing a large cystic mass in the right lower lobe with a large cystic.ultrasound scan of the left eye showing a large cystic mass in the right lower lobe with a large cystic.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe with a large cystic
JMedLife-08-278-g003	magnetic resonance imaging of the brain showing a large mass in the right lobe of the right lobe of the.magnetic resonance imaging of the brain showing a large mass in the right lobe of the left lobe of the.magnetic resonance imaging of the brain showing a large mass in the right lobe of the right frontal lobe and
AIAN-11-259-g002	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
IJRI-22-317-g007	computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right lower lobe.computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right lobe of.computed tomography scan of the abdomen showing a large mass in the right lower lobe of the left lower lobe
WO-17-21746-g001	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
IJRI-22-279-g004	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
astr-88-236-g005	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
kjpathol-48-69-g001	the right eye shows a large cystic lesion in the right lower lobe with a large cystic lesion in the.the right eye shows a large cystic lesion in the right lower lobe with a large cystic mass in the.the right eye shows a large cystic lesion in the right lower lobe with a large cystic lesion in a
f1000research-4-7391-g0002	intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right lower lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right upper
kjim-3-2-128-6f2	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
JGID-5-85-g001	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
jap-2-77-g003	photograph of the patient in the patient of the patient in a patient with a history of a patient with.photograph of the patient in the patient of the patient in a patient with a history of the left eye.photograph of the patient in the patient of the patient in a patient with a history of a patient in
trd-77-193-g002	intraoperative picture <EOS>.intraoperative view of the lesion <EOS>.intraoperative view of the lesion in the right lower lobe <EOS>
1749-7221-7-9-6	magnetic resonance imaging of the brain in a patient with a high signal intensity in the right lobe of the.magnetic resonance imaging of the brain in a patient with a high signal intensity in the right frontal lobe and.magnetic resonance imaging of the brain in a patient with a high signal intensity in the left frontal lobe and
kju-51-287-g002	histological section of the right eye showing a giant cell carcinoma in the dermis . <EOS>
IJPS-44-444-g002	intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right lower lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right upper
cro-0006-0163-g01	histological section of the liver showing a giant cell carcinoma in the dermis . <EOS>
